Flight_ID,Time_s,Nf1,Nf2,Ng1,Ng2,T451,TGT452,Q1,Q2,dalpha,dbeta,Exceedance_Flag,DGCA_Compliance
Flight_11,159,101.2,100.9,94.1,94.3,0.1,0.1,15.13,21.64,61.01,63.96,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,160,101.2,100.9,94.1,94.3,0.1,0.1,19.31,25.21,61.5,64.81,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,161,101.2,100.9,94.1,94.3,0.1,0.1,20.43,25.44,61.31,64.27,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,162,101.2,100.9,90.3,93.5,0.1,0.1,21.22,26.34,62.43,65.62,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,163,101.2,100.9,88.42,92.55,0.1,0.1,16.92,21.54,62.38,65.97,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,164,100.32,94.77,82.41,87.36,0.1,0.1,17.66,20.58,63.05,66.77,NORMAL,COMPLIANT
Flight_11,165,101.2,100.07,85.9,90.25,0.1,0.1,19.73,22.78,63.01,66.75,NORMAL,COMPLIANT
Flight_11,166,101.2,100.9,89.3,94.3,0.1,0.1,21.29,24.12,64.23,68.23,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,167,101.2,100.9,90.68,94.3,0.1,0.1,22.8,26.19,64.32,68.48,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,168,101.2,100.9,87.77,92.78,0.1,0.1,23.01,26.39,64.46,69.21,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,169,101.2,96.06,84.15,89.37,0.1,0.1,27.21,30.26,64.25,68.99,NORMAL,COMPLIANT
Flight_11,170,99.82,88.77,77.77,82.63,0.1,0.1,27.69,31.08,64.43,69.07,NORMAL,COMPLIANT
Flight_11,171,100.34,89.32,75.71,83.12,0.1,0.1,24.49,28.17,64.31,69.62,NORMAL,COMPLIANT
Flight_11,172,100.46,89.21,75.15,82.84,0.1,0.1,23.8,29.45,64.27,69.55,NORMAL,COMPLIANT
Flight_11,173,100.25,88.79,74.26,80.97,0.1,0.1,23.14,28.53,63.35,69.04,NORMAL,COMPLIANT
Flight_11,174,101.2,96.12,80.73,88.04,0.1,0.1,24.42,29.58,63.39,68.64,NORMAL,COMPLIANT
Flight_11,175,101.2,99.71,84.81,92.42,0.1,0.1,23.25,27.66,63.27,69.12,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,176,101.2,95.05,79.95,88.69,0.1,0.1,26.57,30.58,63.57,69.95,NORMAL,COMPLIANT
Flight_11,177,101.2,96.29,79.47,89.48,0.1,0.1,27.68,31.02,65.05,72.33,NORMAL,COMPLIANT
Flight_11,178,101.2,100.78,85.02,94.07,0.1,0.1,24.96,29.16,64.73,72.51,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,179,101.2,99.43,86.16,94.3,0.1,0.1,26.04,31.2,64.45,72.03,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,180,101.2,100.9,92.33,94.3,0.1,0.1,25.32,30.41,64.05,71.06,Ng1 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,181,101.2,100.9,91.41,94.3,0.1,0.1,24.43,29.54,63.76,70.47,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,182,101.2,98.7,89.27,94.3,0.1,0.1,24.31,29.75,64.36,71.43,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,183,101.2,98.1,87.22,93.15,0.1,0.1,25.85,30.38,66.51,74.99,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,184,101.2,99.55,87.59,93.87,0.1,0.1,27.74,31.7,68.42,77.9,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,185,101.2,97.12,83.52,92.52,0.1,0.1,26.9,31.02,67.49,76.6,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,186,101.2,93.23,79.9,90.04,0.1,0.1,28.43,32.17,67.98,76.69,NORMAL,COMPLIANT
Flight_11,187,100.54,90.28,76.42,85.17,0.1,0.1,24.79,28.93,69.2,78.34,NORMAL,COMPLIANT
Flight_11,188,101.2,91.32,76.3,85.06,0.1,0.1,26.17,30.89,69.24,78.57,NORMAL,COMPLIANT
Flight_11,189,101.2,95.02,79.45,87.21,0.1,0.1,25.57,29.64,69.72,79.11,NORMAL,COMPLIANT
Flight_11,190,101.2,100.9,86.32,94.3,0.1,0.1,21.49,26.63,70.63,80.48,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,191,101.2,100.9,88.41,94.3,0.1,0.1,19.1,23.82,71.88,82.0,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,192,101.2,97.65,81.2,92.37,0.1,0.1,20.63,22.95,71.93,82.0,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_11,193,101.2,92.51,75.52,86.37,0.1,0.1,17.49,19.96,70.44,80.75,NORMAL,COMPLIANT
Flight_11,194,101.2,91.54,73.54,84.99,0.1,0.1,17.49,19.12,69.81,80.34,NORMAL,COMPLIANT
Flight_11,195,100.75,91.45,74.06,84.13,0.1,0.1,19.39,20.95,69.41,80.2,NORMAL,COMPLIANT
Flight_11,196,101.2,96.13,77.56,87.63,0.1,0.1,17.48,20.18,67.55,77.44,NORMAL,COMPLIANT
Flight_11,197,94.88,86.58,67.98,76.38,0.1,0.1,16.44,20.48,67.05,76.65,NORMAL,COMPLIANT
Flight_11,198,94.65,88.45,69.12,77.73,0.1,0.1,15.12,19.06,66.66,75.99,NORMAL,COMPLIANT
Flight_11,199,88.99,85.04,64.23,74.34,0.1,0.1,14.03,17.46,68.59,77.83,NORMAL,COMPLIANT
Flight_11,200,82.84,76.98,57.41,69.06,0.57,0.1,11.65,15.97,67.81,76.28,NORMAL,COMPLIANT
Flight_11,201,76.4,71.72,52.41,63.65,0.1,0.1,10.07,13.91,69.32,78.61,NORMAL,COMPLIANT
Flight_11,202,74.1,67.8,49.5,61.05,35.73,0.1,9.62,13.13,69.24,79.17,NORMAL,COMPLIANT
Flight_11,203,67.08,59.51,43.41,53.56,39.17,0.1,12.7,16.91,67.9,76.7,NORMAL,COMPLIANT
Flight_11,204,73.97,66.83,51.97,59.27,81.36,0.1,15.59,19.79,67.1,75.1,NORMAL,COMPLIANT
Flight_11,205,71.54,64.46,49.78,55.88,86.11,0.1,19.99,23.08,66.7,74.43,NORMAL,COMPLIANT
Flight_11,206,75.61,66.98,54.47,58.81,104.23,0.1,21.97,24.55,66.99,75.11,NORMAL,COMPLIANT
Flight_11,207,66.38,60.34,47.08,52.17,93.1,0.1,21.89,23.52,67.37,75.04,NORMAL,COMPLIANT
Flight_11,208,70.54,65.85,52.42,56.53,101.29,0.1,20.66,22.83,66.56,74.14,NORMAL,COMPLIANT
Flight_11,209,74.18,68.35,56.17,60.01,106.91,0.1,21.54,24.27,66.64,74.27,NORMAL,COMPLIANT
Flight_11,210,76.12,71.31,59.92,64.05,139.21,0.1,17.12,20.48,68.57,77.75,NORMAL,COMPLIANT
Flight_11,211,71.15,65.82,54.9,60.49,177.11,12.84,14.06,17.59,69.0,78.29,NORMAL,COMPLIANT
Flight_11,212,70.97,65.55,53.83,59.1,156.18,0.1,13.4,17.44,68.2,77.22,NORMAL,COMPLIANT
Flight_11,213,70.89,65.23,54.79,59.83,107.98,0.1,13.26,16.14,67.26,75.73,NORMAL,COMPLIANT
Flight_11,214,73.68,67.71,57.89,62.83,110.61,0.1,13.98,16.18,66.52,73.93,NORMAL,COMPLIANT
Flight_11,215,69.83,63.28,53.01,58.39,114.7,0.1,18.21,19.82,66.7,74.13,NORMAL,COMPLIANT
Flight_11,216,66.68,62.17,51.78,58.21,125.98,0.1,17.76,18.94,66.03,73.01,NORMAL,COMPLIANT
Flight_11,217,71.7,64.79,54.21,58.43,120.5,0.1,19.22,19.11,65.69,72.65,NORMAL,COMPLIANT
Flight_11,218,70.39,63.38,54.07,56.54,125.54,0.1,21.91,22.1,66.27,73.59,NORMAL,COMPLIANT
Flight_11,219,64.45,56.91,49.19,51.4,157.64,3.23,21.95,21.23,66.08,73.5,NORMAL,COMPLIANT
Flight_11,220,61.42,53.48,45.31,48.63,152.01,0.1,23.65,22.38,65.17,72.01,NORMAL,COMPLIANT
Flight_11,221,67.21,59.53,49.79,54.95,122.31,0.1,25.44,23.35,62.61,68.78,NORMAL,COMPLIANT
Flight_11,222,60.86,52.81,45.36,49.86,166.0,14.15,25.61,23.55,61.8,67.65,NORMAL,COMPLIANT
Flight_11,223,62.02,54.73,46.59,49.04,171.09,19.22,25.75,23.27,60.2,65.1,NORMAL,COMPLIANT
Flight_11,224,60.37,52.69,44.75,45.86,167.61,21.69,26.51,24.82,57.22,60.33,NORMAL,COMPLIANT
Flight_11,225,65.0,57.58,49.67,49.93,163.97,21.75,28.71,26.76,55.44,57.57,NORMAL,COMPLIANT
Flight_11,226,67.88,57.16,50.01,51.07,134.64,0.1,35.25,33.32,54.75,57.05,NORMAL,COMPLIANT
Flight_11,227,65.19,55.39,47.51,49.74,133.5,1.72,34.05,31.91,56.66,59.4,NORMAL,COMPLIANT
Flight_11,228,61.75,51.4,44.58,46.2,147.12,21.69,36.48,33.67,57.54,61.4,NORMAL,COMPLIANT
Flight_11,229,56.2,47.16,38.53,42.27,157.68,30.41,38.41,34.1,58.3,62.08,NORMAL,COMPLIANT
Flight_11,230,52.2,43.49,34.49,38.39,176.13,37.36,41.3,37.1,59.27,63.22,NORMAL,COMPLIANT
Flight_11,231,49.79,45.14,31.62,37.93,162.83,13.94,38.17,33.41,60.01,63.72,NORMAL,COMPLIANT
Flight_11,232,52.66,47.4,31.6,39.57,169.53,13.63,41.79,35.94,57.88,60.22,NORMAL,COMPLIANT
Flight_11,233,49.5,46.2,29.49,37.1,158.2,0.1,41.93,35.95,58.31,61.21,NORMAL,COMPLIANT
Flight_11,234,45.44,41.71,26.8,33.56,165.85,0.1,43.34,37.75,58.75,62.26,NORMAL,COMPLIANT
Flight_11,235,42.05,38.27,23.52,29.89,188.9,6.85,41.03,36.05,58.97,61.8,NORMAL,COMPLIANT
Flight_11,236,31.78,28.08,12.9,21.36,194.54,21.66,38.64,32.87,59.81,63.1,NORMAL,COMPLIANT
Flight_11,237,23.41,18.69,5.53,13.36,182.3,20.3,38.88,34.62,59.54,62.73,NORMAL,COMPLIANT
Flight_11,238,25.94,18.55,7.61,14.42,197.41,51.84,39.61,34.98,59.01,62.25,NORMAL,COMPLIANT
Flight_11,239,23.83,15.87,6.5,14.12,207.15,56.55,36.1,31.4,58.76,62.01,NORMAL,COMPLIANT
Flight_11,240,26.11,16.19,6.8,14.02,199.25,57.73,33.33,29.06,59.69,63.11,NORMAL,COMPLIANT
Flight_11,241,19.13,10.3,1.31,8.88,201.12,55.26,37.1,32.65,60.16,63.56,NORMAL,COMPLIANT
Flight_11,242,18.89,10.04,1.69,7.36,209.82,65.3,41.45,36.36,60.82,64.75,NORMAL,COMPLIANT
Flight_11,243,17.82,9.9,0.16,5.76,188.79,38.76,43.08,36.89,60.05,63.2,NORMAL,COMPLIANT
Flight_11,244,21.82,12.33,4.17,8.19,187.71,27.39,43.06,37.47,59.94,62.91,NORMAL,COMPLIANT
Flight_11,245,19.83,9.76,1.61,5.98,175.37,12.24,45.06,38.47,60.55,64.64,NORMAL,COMPLIANT
Flight_11,246,16.3,7.53,-0.23,2.49,186.02,21.99,44.14,37.69,60.7,65.0,NORMAL,COMPLIANT
Flight_11,247,19.13,10.54,3.31,6.26,159.2,0.1,47.65,40.58,58.82,61.91,NORMAL,COMPLIANT
Flight_11,248,22.17,12.84,4.56,8.41,158.17,1.96,45.02,38.02,56.85,58.5,NORMAL,COMPLIANT
Flight_11,249,23.41,15.28,5.19,8.88,150.99,0.1,42.73,35.92,58.17,60.34,NORMAL,COMPLIANT
Flight_11,250,27.14,18.57,8.63,11.62,156.03,0.1,42.73,34.68,58.57,61.46,NORMAL,COMPLIANT
Flight_11,251,28.23,18.09,8.75,11.67,174.72,3.25,41.89,33.88,58.05,61.39,NORMAL,COMPLIANT
Flight_11,252,26.5,17.15,6.54,10.37,160.56,0.1,42.98,35.47,58.55,62.37,NORMAL,COMPLIANT
Flight_11,253,27.32,17.68,5.8,12.12,145.7,0.1,44.7,37.22,59.01,62.97,NORMAL,COMPLIANT
Flight_11,254,24.77,16.69,4.95,11.61,116.81,0.1,43.67,36.15,60.25,64.92,NORMAL,COMPLIANT
Flight_11,255,26.85,18.11,5.96,12.87,113.45,0.1,43.13,35.88,58.72,63.13,NORMAL,COMPLIANT
Flight_11,256,26.11,16.02,6.21,12.32,101.84,0.1,45.79,39.1,59.58,64.58,NORMAL,COMPLIANT
Flight_11,257,24.49,14.92,3.9,10.56,117.29,0.1,45.4,38.48,60.38,65.33,NORMAL,COMPLIANT
Flight_11,258,26.23,15.63,4.79,10.47,113.53,0.1,44.29,36.65,61.17,67.11,NORMAL,COMPLIANT
Flight_11,259,27.2,16.66,5.46,11.45,119.69,0.1,41.16,34.5,60.28,65.16,NORMAL,COMPLIANT
Flight_11,260,26.52,17.71,6.62,12.43,126.49,0.1,43.0,35.41,59.45,63.93,NORMAL,COMPLIANT
Flight_11,261,28.63,20.3,7.55,14.0,133.14,0.1,42.34,34.38,58.57,62.55,NORMAL,COMPLIANT
Flight_11,262,25.09,16.82,2.79,9.99,124.58,0.1,40.23,31.13,58.09,62.09,NORMAL,COMPLIANT
Flight_11,263,23.6,16.24,2.09,9.4,172.19,0.1,36.14,27.4,57.85,62.15,NORMAL,COMPLIANT
Flight_11,264,17.02,10.41,-0.4,3.17,182.68,0.1,38.84,29.62,58.69,63.18,NORMAL,COMPLIANT
Flight_11,265,14.75,9.14,-0.4,0.76,165.76,0.1,39.2,30.33,59.69,64.81,NORMAL,COMPLIANT
Flight_11,266,13.27,5.37,-0.4,-0.4,210.79,19.12,39.04,30.62,59.78,64.79,NORMAL,COMPLIANT
Flight_11,267,17.87,7.9,-0.4,3.69,184.85,0.1,37.99,29.74,59.84,65.26,NORMAL,COMPLIANT
Flight_11,268,18.4,6.64,-0.4,4.7,168.27,0.1,41.38,32.65,59.0,63.35,NORMAL,COMPLIANT
Flight_11,269,16.92,4.86,-0.4,4.57,218.38,27.13,44.75,35.59,60.21,65.53,NORMAL,COMPLIANT
Flight_11,270,20.36,8.4,-0.4,7.39,244.4,61.1,42.63,33.19,61.72,67.61,NORMAL,COMPLIANT
Flight_11,271,17.48,4.84,-0.4,2.98,203.37,30.98,43.73,34.2,62.24,68.48,NORMAL,COMPLIANT
Flight_11,272,13.56,-0.1,-0.4,-0.4,169.5,0.1,47.83,37.54,63.27,70.43,NORMAL,COMPLIANT
Flight_11,273,13.68,-0.4,-0.4,-0.4,201.55,22.87,50.64,39.63,62.73,69.8,NORMAL,COMPLIANT
Flight_11,274,18.34,4.16,-0.4,1.58,187.55,16.29,50.26,39.86,63.21,70.52,NORMAL,COMPLIANT
Flight_11,275,13.6,-0.4,-0.4,-0.4,164.94,0.1,46.68,36.91,64.23,71.89,NORMAL,COMPLIANT
Flight_11,276,13.22,-0.4,-0.4,-0.4,191.86,8.13,44.54,37.07,64.08,71.5,NORMAL,COMPLIANT
Flight_11,277,21.96,3.51,-0.4,4.6,201.42,8.23,44.28,36.38,62.33,68.38,NORMAL,COMPLIANT
Flight_11,278,29.12,7.55,0.63,11.17,202.68,0.1,41.78,33.86,62.57,69.18,NORMAL,COMPLIANT
Flight_11,279,27.93,5.67,0.08,10.29,197.38,0.1,38.76,32.34,62.99,69.16,NORMAL,COMPLIANT
Flight_11,280,28.65,5.97,1.57,10.22,215.44,7.81,38.05,31.87,62.09,68.25,NORMAL,COMPLIANT
Flight_11,281,30.76,9.63,4.16,12.15,205.83,21.61,37.38,30.36,61.62,67.65,NORMAL,COMPLIANT
Flight_11,282,33.03,11.72,6.99,13.79,206.34,26.22,36.54,30.21,61.98,68.49,NORMAL,COMPLIANT
Flight_11,283,30.85,8.22,5.64,9.82,197.15,19.65,33.79,27.85,61.01,66.73,NORMAL,COMPLIANT
Flight_11,284,34.83,12.03,10.17,12.96,197.17,21.72,38.17,31.21,60.78,65.86,NORMAL,COMPLIANT
Flight_11,285,39.19,16.05,13.59,18.06,199.85,31.99,40.06,35.18,61.25,66.63,NORMAL,COMPLIANT
Flight_11,286,38.82,16.28,12.75,18.46,223.17,43.13,42.56,36.83,61.08,66.5,NORMAL,COMPLIANT
Flight_11,287,41.74,19.63,14.93,20.88,216.08,25.04,43.59,39.11,60.42,65.28,NORMAL,COMPLIANT
Flight_11,288,46.63,23.22,18.68,24.31,174.76,0.1,40.7,37.01,60.19,65.48,NORMAL,COMPLIANT
Flight_11,289,47.9,21.77,18.28,25.36,186.29,0.1,38.97,35.52,59.59,64.6,NORMAL,COMPLIANT
Flight_11,290,53.71,24.81,22.3,27.73,211.18,29.34,40.24,37.82,58.34,62.9,NORMAL,COMPLIANT
Flight_11,291,57.29,27.77,26.73,31.92,226.85,41.12,42.32,37.75,59.27,64.34,NORMAL,COMPLIANT
Flight_11,292,59.83,30.02,29.74,33.82,246.17,55.55,38.03,34.4,58.94,63.72,NORMAL,COMPLIANT
Flight_11,293,52.69,21.39,24.39,28.76,267.84,68.98,39.45,34.05,56.66,60.55,NORMAL,COMPLIANT
Flight_11,294,52.62,20.85,24.78,28.86,252.94,53.75,41.11,35.03,57.13,60.51,NORMAL,COMPLIANT
Flight_11,295,40.73,10.88,14.65,17.51,249.3,42.01,36.93,31.52,57.88,61.57,NORMAL,COMPLIANT
Flight_11,296,38.07,7.44,11.92,13.38,233.87,22.55,37.34,32.36,56.52,60.13,NORMAL,COMPLIANT
Flight_11,297,37.49,7.25,10.61,11.45,278.72,72.41,36.48,31.98,57.97,61.63,NORMAL,COMPLIANT
Flight_11,298,36.75,4.03,8.61,9.48,275.12,80.52,34.7,31.0,58.31,61.45,NORMAL,COMPLIANT
Flight_11,299,33.21,1.75,5.69,6.58,337.44,129.05,37.76,34.78,57.11,59.86,NORMAL,COMPLIANT
Flight_11,300,27.33,-0.4,-0.4,1.27,333.12,137.12,40.1,36.72,55.66,57.58,NORMAL,COMPLIANT
Flight_11,301,32.0,2.55,2.2,5.29,342.91,153.2,37.95,36.25,55.56,57.99,NORMAL,COMPLIANT
Flight_11,302,36.2,5.76,6.06,8.42,362.51,178.93,35.12,32.92,55.73,58.1,NORMAL,COMPLIANT
Flight_11,303,34.56,4.46,3.25,6.82,359.39,198.75,37.39,35.36,55.66,58.28,NORMAL,COMPLIANT
Flight_11,304,35.49,6.63,5.15,9.72,407.74,236.94,36.17,33.16,56.4,58.98,NORMAL,COMPLIANT
Flight_11,305,32.23,0.3,1.87,8.04,405.13,236.92,37.42,34.13,55.61,56.9,NORMAL,COMPLIANT
Flight_11,306,28.15,-0.4,-0.4,4.6,406.19,250.4,39.59,36.87,54.58,55.27,NORMAL,COMPLIANT
Flight_11,307,27.55,-0.4,-0.4,5.15,398.12,252.9,40.56,37.81,54.41,54.54,NORMAL,COMPLIANT
Flight_11,308,23.82,-0.4,-0.4,2.52,423.61,289.25,40.4,38.78,54.88,55.1,NORMAL,COMPLIANT
Flight_11,309,31.21,-0.4,3.21,8.64,406.05,279.77,40.44,39.7,54.56,54.58,NORMAL,COMPLIANT
Flight_11,310,32.35,-0.4,3.73,10.21,387.15,273.74,44.55,43.27,54.58,54.22,NORMAL,COMPLIANT
Flight_11,311,35.59,-0.4,7.09,13.46,401.42,278.73,44.96,44.18,54.54,54.48,NORMAL,COMPLIANT
Flight_11,312,39.33,0.31,9.39,18.09,408.03,286.42,46.1,45.79,54.55,55.0,NORMAL,COMPLIANT
Flight_11,313,40.83,1.12,10.44,18.85,440.51,307.75,46.77,45.76,53.15,53.11,NORMAL,COMPLIANT
Flight_11,314,35.84,-0.4,7.08,15.38,449.16,322.28,47.17,46.46,53.83,53.99,NORMAL,COMPLIANT
Flight_11,315,35.27,-0.4,7.47,14.94,451.84,324.82,46.43,45.94,54.24,54.34,NORMAL,COMPLIANT
Flight_11,316,31.3,-0.4,1.85,9.44,457.54,342.32,45.33,43.22,54.42,54.46,NORMAL,COMPLIANT
Flight_11,317,32.13,-0.4,4.65,9.91,433.9,314.31,45.95,44.16,54.57,55.03,NORMAL,COMPLIANT
Flight_11,318,25.51,-0.4,-0.01,4.3,442.35,312.14,48.25,45.08,53.54,53.35,NORMAL,COMPLIANT
Flight_11,319,25.2,-0.4,-0.18,4.2,417.94,283.72,45.08,40.29,52.94,52.7,NORMAL,COMPLIANT
Flight_11,320,24.29,-0.4,0.85,4.43,450.64,315.65,44.5,40.24,52.6,51.84,NORMAL,COMPLIANT
Flight_11,321,22.69,-0.4,-0.27,3.51,476.94,344.27,46.86,42.37,53.85,54.18,NORMAL,COMPLIANT
Flight_11,322,22.53,-0.4,1.1,4.01,482.76,356.53,44.44,40.0,52.83,52.48,NORMAL,COMPLIANT
Flight_11,323,21.94,-0.4,-0.4,2.02,486.33,358.29,44.28,39.92,52.58,52.29,NORMAL,COMPLIANT
Flight_11,324,23.06,-0.4,0.73,3.12,517.47,396.96,47.16,41.57,52.81,52.73,NORMAL,COMPLIANT
Flight_11,325,24.16,-0.4,-0.4,3.66,503.44,377.53,46.86,40.17,53.64,53.58,NORMAL,COMPLIANT
Flight_11,326,24.59,-0.4,2.69,4.96,498.93,387.75,48.4,40.33,53.27,53.11,NORMAL,COMPLIANT
Flight_11,327,27.35,-0.4,4.51,6.53,477.84,359.76,44.37,37.51,52.71,52.77,NORMAL,COMPLIANT
Flight_11,328,24.69,-0.4,3.9,6.05,503.39,381.98,43.53,35.32,51.9,51.81,NORMAL,COMPLIANT
Flight_11,329,20.52,-0.4,0.94,1.85,514.99,389.86,45.42,34.87,52.59,52.62,NORMAL,COMPLIANT
Flight_11,330,18.75,-0.4,-0.4,1.26,525.58,405.84,44.43,33.36,52.73,52.3,NORMAL,COMPLIANT
Flight_11,331,24.7,-0.4,5.54,7.03,526.03,403.55,45.44,34.05,52.92,52.07,NORMAL,COMPLIANT
Flight_11,332,23.8,-0.4,5.4,6.62,573.76,454.8,51.65,38.64,54.38,52.98,NORMAL,COMPLIANT
Flight_11,333,18.78,-0.4,0.52,1.96,573.17,437.01,53.26,40.47,54.39,53.13,NORMAL,COMPLIANT
Flight_11,334,20.42,-0.4,2.83,3.88,547.67,418.08,53.82,39.29,53.41,50.51,NORMAL,COMPLIANT
Flight_11,335,23.58,-0.4,4.67,6.72,532.17,395.75,52.55,38.3,53.61,50.13,NORMAL,COMPLIANT
Flight_11,336,25.13,2.87,5.95,9.29,539.86,420.12,51.77,37.16,52.6,48.67,NORMAL,COMPLIANT
Flight_11,337,25.7,2.47,6.1,9.28,544.22,428.84,51.4,37.16,54.11,50.43,NORMAL,COMPLIANT
Flight_11,338,30.15,9.29,11.27,13.18,542.33,424.21,53.85,38.96,53.37,49.55,NORMAL,COMPLIANT
Flight_11,339,37.8,16.46,18.01,17.89,534.21,424.66,55.76,40.7,53.65,49.68,NORMAL,COMPLIANT
Flight_11,340,30.12,9.38,12.39,11.48,541.2,446.17,55.62,40.53,53.71,49.91,NORMAL,COMPLIANT
Flight_11,341,35.11,14.03,15.8,16.83,561.77,477.83,56.4,41.63,53.61,49.74,NORMAL,COMPLIANT
Flight_11,342,33.12,13.64,15.36,16.31,511.74,426.94,60.41,45.77,54.01,51.07,NORMAL,COMPLIANT
Flight_11,343,32.54,13.22,14.7,16.15,492.1,415.59,56.88,40.99,53.68,51.05,NORMAL,COMPLIANT
Flight_11,344,36.84,15.65,19.02,19.89,495.27,420.15,57.48,40.83,51.64,47.93,NORMAL,COMPLIANT
Flight_11,345,36.61,15.48,17.77,18.83,484.47,405.63,59.3,42.07,51.63,47.74,NORMAL,COMPLIANT
Flight_11,346,31.33,10.07,12.4,12.81,508.46,430.54,59.46,42.14,53.89,50.52,NORMAL,COMPLIANT
Flight_11,347,37.25,14.51,18.54,17.37,491.69,415.81,57.71,41.03,53.16,49.14,NORMAL,COMPLIANT
Flight_11,348,35.17,8.58,15.52,14.4,516.94,446.52,58.55,41.07,54.39,51.02,NORMAL,COMPLIANT
Flight_11,349,34.49,7.93,12.76,14.14,511.29,449.98,57.41,39.19,55.44,52.72,NORMAL,COMPLIANT
Flight_11,350,32.88,8.23,13.14,13.93,517.25,461.39,55.9,38.2,55.65,53.22,NORMAL,COMPLIANT
Flight_11,351,43.36,18.33,23.4,23.5,543.69,500.78,56.68,39.95,54.23,50.95,NORMAL,COMPLIANT
Flight_11,352,40.47,18.55,21.41,22.15,560.21,515.26,54.49,38.93,54.13,51.15,NORMAL,COMPLIANT
Flight_11,353,36.34,14.01,19.34,19.02,551.99,498.78,52.71,36.96,53.9,51.22,NORMAL,COMPLIANT
Flight_11,354,34.06,11.46,19.02,16.73,523.9,464.27,53.45,37.69,54.18,52.42,NORMAL,COMPLIANT
Flight_11,355,34.46,9.51,18.06,17.23,528.68,462.9,55.9,41.42,54.57,52.94,NORMAL,COMPLIANT
Flight_11,356,35.74,11.88,20.42,18.18,514.4,448.28,55.67,42.06,55.22,53.18,NORMAL,COMPLIANT
Flight_11,357,34.76,8.96,19.36,17.2,533.66,458.55,52.3,38.83,56.49,55.72,NORMAL,COMPLIANT
Flight_11,358,33.58,10.2,21.05,16.95,548.73,478.67,51.79,38.65,55.37,53.98,NORMAL,COMPLIANT
Flight_11,359,35.74,11.16,22.72,19.72,531.72,470.01,53.57,40.91,53.45,51.69,NORMAL,COMPLIANT
Flight_11,360,39.16,18.18,26.52,22.76,491.94,426.89,51.13,38.0,53.31,51.33,NORMAL,COMPLIANT
Flight_11,361,43.21,23.16,29.51,27.71,469.67,403.29,57.33,42.94,53.72,52.56,NORMAL,COMPLIANT
Flight_11,362,40.97,20.87,27.0,26.07,412.69,337.15,56.62,41.95,52.9,51.85,NORMAL,COMPLIANT
Flight_11,363,39.47,19.15,26.13,23.94,444.12,364.43,56.33,41.41,52.34,51.19,NORMAL,COMPLIANT
Flight_11,364,36.06,16.4,23.87,20.62,457.21,374.03,57.25,42.19,52.87,52.21,NORMAL,COMPLIANT
Flight_11,365,33.71,13.69,23.55,19.74,464.97,385.38,57.83,43.65,53.78,52.87,NORMAL,COMPLIANT
Flight_11,366,34.09,13.21,25.03,21.12,459.39,382.39,62.15,46.49,54.85,53.57,NORMAL,COMPLIANT
Flight_11,367,34.85,12.93,25.99,21.6,427.4,342.56,60.76,44.9,56.07,54.95,NORMAL,COMPLIANT
Flight_11,368,31.95,9.78,20.98,18.4,468.99,387.66,59.05,44.67,56.77,55.59,NORMAL,COMPLIANT
Flight_11,369,33.84,9.61,22.0,18.76,450.55,367.24,58.09,45.21,57.35,56.23,NORMAL,COMPLIANT
Flight_11,370,36.92,12.33,27.01,22.71,469.91,383.64,56.2,43.31,58.76,57.84,NORMAL,COMPLIANT
Flight_11,371,37.43,11.35,27.82,23.63,499.4,420.15,56.09,44.01,60.03,60.08,NORMAL,COMPLIANT
Flight_11,372,36.77,10.09,28.22,23.91,524.94,451.84,55.54,42.17,59.4,60.57,NORMAL,COMPLIANT
Flight_11,373,41.24,13.49,29.97,26.08,537.09,476.64,53.18,39.65,59.3,60.99,NORMAL,COMPLIANT
Flight_11,374,41.08,14.05,29.11,26.49,522.91,468.0,56.15,42.8,59.25,60.72,NORMAL,COMPLIANT
Flight_11,375,45.24,21.23,35.33,30.46,568.51,528.42,57.31,44.03,58.64,59.9,NORMAL,COMPLIANT
Flight_11,376,44.02,23.05,35.54,31.19,598.55,556.0,56.9,45.08,56.91,58.04,NORMAL,COMPLIANT
Flight_11,377,45.06,23.09,36.19,32.06,590.24,560.33,53.77,42.67,57.13,57.39,NORMAL,COMPLIANT
